absolute_magnitude_h,close_approach_date,miss_distance_astronomical,miss_distance_lunar,miss_distance_kilometers,miss_distance_miles,relative_velocity_kph,relative_velocity_kps,relative_velocity_mph,estimated_max_diameter_kilometers,estimated_min_diameter_kilometers,estimated_max_diameter_miles,estimated_min_diameter_miles,id,is_potentially_hazardous,is_sentry_object,name
23.2,2018-09-05,0.0739643852,28.7721458428,11064914.481779524,6875419.0415604712,36485.9231845313,10.1349786624,22670.933769855,0.1361570015,0.0608912622,0.0846040122,0.0378360645,3829467,False,False,(2018 RO7)
26.2,2018-09-05,0.0096633413,3.7590397657,1445615.275563031,898263.6791945878,50993.0576459075,14.164738235,31685.102957814,0.0342010925,0.0152951935,0.021251567,0.0095039897,3827161,False,False,(2018 RP)
24.1,2018-09-05,0.0334228062,13.0014716118,4999980.616942794,3106843.8891027972,42831.3162916944,11.8975878588,26613.7142813587,0.0899580388,0.040230458,0.0558973165,0.0249980399,3829459,False,False,(2018 RE7)
25.3,2018-09-05,0.3090367279,120.2152871531,46231236.245609573,28726758.1255471874,72589.1787815947,20.1636607727,45104.0927823748,0.0517654482,0.0231502122,0.0321655483,0.0143848705,3170208,False,False,(2003 YG136)
23.4,2018-09-05,0.0564599222,21.9629097358,8446284.101485714,5248277.5747982932,24686.2134589814,6.8572815164,15339.0530239987,0.1241766613,0.0555334912,0.0771597762,0.0345069009,3092197,False,False,(1998 UM1)
23.2,2018-09-05,0.1967451852,76.5338770428,29432660.638675524,18288607.2668852712,37919.382781,10.5331618836,23561.6298174497,0.1361570015,0.0608912622,0.0846040122,0.0378360645,3827101,False,False,(2018 QO1)
24.8,2018-09-05,0.2551383951,99.2488356939,38168160.462178437,23716595.1580669506,16823.6508831796,4.6732363564,10453.5624057179,0.0651688382,0.0291443905,0.0404940262,0.018109479,3613391,False,False,(2012 UW68)
26.0,2018-09-05,0.014973876,5.824837764,2240059.95524412,1391908.712524056,23085.6367833522,6.4126768843,14344.5169224113,0.0375007522,0.0167708462,0.0233018799,0.0104209175,3827158,False,False,(2018 RO)
27.1,2018-09-05,0.0175459972,6.8253929108,2624843.808145964,1631002.3117997432,22721.6924511866,6.3115812364,14118.3760677943,0.0225964377,0.0101054342,0.0140407711,0.0062792237,3827434,False,False,(2018 RE4)
30.0,2018-09-05,0.0007098995,0.2761509055,106199.453114065,65989.280201497,61441.2202547898,17.0670056263,38177.1848855387,0.0059434687,0.002658,0.0036930991,0.0016516041,3827163,False,False,(2018 RS)
27.3,2018-09-05,0.0037832427,1.4716814103,565965.049613049,351674.3744721162,33163.7981375031,9.2121661493,20606.6944593836,0.0206081961,0.0092162655,0.0128053354,0.0057267201,3827318,False,False,(2018 RB2)
26.8,2018-09-05,0.1090654181,42.4264476409,16315954.238419447,10138263.8462124886,31668.5610350639,8.7968225097,19677.6122720373,0.0259441818,0.0116025908,0.0161209622,0.0072095135,3158122,False,False,(2003 QB30)
23.277,2018-09-05,0.3648445215,141.9245188635,54579963.297569205,33914416.560716829,63986.3081957898,17.7739744988,39758.6035564339,0.131413499,0.0587699034,0.0816565373,0.0365179136,3838038,False,False,(2019 BT3)
26.1,2018-09-05,0.004877407,1.897311323,729649.69832309,453383.298875042,30391.2932802313,8.4420259112,18883.9677607081,0.0358129403,0.0160160338,0.0222531225,0.0099518989,3827355,False,False,(2018 RH3)
24.5,2018-09-06,0.0312008542,12.1371322838,4667581.330500554,2900300.5500494852,60110.1526741578,16.6972646317,37350.1112546732,0.0748238376,0.0334622374,0.0464933628,0.0207924639,3829426,False,False,(2018 RS5)
28.5,2018-09-06,0.0025456453,0.9902560217,380823.114655511,236632.5106516118,31433.5715737668,8.7315476594,19531.5989592664,0.0118587791,0.0053034072,0.0073687014,0.0032953835,3827320,False,False,(2018 RE2)
26.2,2018-09-06,0.0231711123,9.0135626847,3466349.045610801,2153889.4197630138,26639.2576955786,7.3997938043,16552.5987608999,0.0342010925,0.0152951935,0.021251567,0.0095039897,3827353,False,False,(2018 RG3)
27.6,2018-09-06,0.0051073376,1.9867543264,764046.826330912,474756.6831221056,32288.4115017638,8.9690031949,20062.7632467487,0.0179489885,0.0080270317,0.0111529809,0.0049877647,3827162,False,False,(2018 RR)
18.3,2018-09-06,0.1321575812,51.4092990868,19770492.651872044,12284814.4794564472,14690.8742384649,4.0807983996,9128.3379400061,1.30028927,0.5815070396,0.807962044,0.3613316107,2099799,False,False,99799 (2002 LJ3)
21.1,2018-09-06,0.2757960237,107.2846532193,41258497.699989519,25636841.6746286022,18229.1834580755,5.0636620717,11326.9056881581,0.358129403,0.160160338,0.2225312253,0.0995189894,2216985,True,False,216985 (2000 QK130)
25.0,2018-09-07,0.0264024435,10.2705505215,3949749.310395345,2454260.415911961,30438.905281032,8.455251467,18913.5520064279,0.0594346868,0.02658,0.0369309908,0.0165160412,3829490,False,False,(2018 RD8)
26.2,2018-09-07,0.2665925179,103.7044894631,39881672.835776873,24781322.3749639274,24339.6987341832,6.7610274262,15123.7422495818,0.0342010925,0.0152951935,0.021251567,0.0095039897,3785787,False,False,(2017 TC5)
19.5,2018-09-07,0.4541923439,176.6808217771,67946207.217747493,42219815.4062536834,60183.3134539746,16.7175870705,37395.5705181099,0.7482383761,0.3346223745,0.464933628,0.2079246394,3826707,False,False,(2018 PX19)
19.3,2018-09-07,0.2747078775,106.8613643475,41095713.346220925,25535692.167561765,42460.4735816465,11.7945759949,26383.2870429958,0.8204270649,0.3669061375,0.5097895857,0.2279848336,2523670,False,False,523670 (2013 EP41)
22.5,2018-09-07,0.0692109878,26.9230742542,10353816.355475986,6433563.1550051668,55788.0372004576,15.4966770001,34664.5167815843,0.1879489824,0.0840533402,0.1167860472,0.0522283081,3827423,False,False,(2018 RW3)
19.9,2018-09-07,0.2276946985,88.5732377165,34062641.905892195,21165544.220994491,24387.3781992397,6.774271722,15153.3684149665,0.6223575734,0.2783267681,0.3867149477,0.1729441822,3342323,True,False,(2006 SF6)
21.6,2018-09-07,0.3931998062,152.9547246118,58821853.491932794,36550204.9043647972,46956.1231724,13.0433675479,29176.7088678727,0.2844722965,0.1272198785,0.1767628354,0.0790507431,3802018,False,False,(2018 FF2)
19.1,2018-09-07,0.2747079295,106.8613845755,41095721.125310165,25535697.001263677,42460.4568109442,11.7945713364,26383.2766223337,0.8995803882,0.4023045798,0.5589731654,0.2499803991,3631990,False,False,(2013 EP41)
21.5,2018-09-07,0.3247703459,126.3356645551,48584951.985803233,30189289.2680332954,19281.5196760944,5.3559776878,11980.7864898487,0.2978790628,0.1332155667,0.1850934111,0.0827762899,3472298,False,False,(2009 UX17)
24.8,2018-09-07,0.032089082,12.482652898,4800458.31745534,2982866.481110092,47839.147431475,13.2886520643,29725.3858026295,0.0651688382,0.0291443905,0.0404940262,0.018109479,3827157,False,False,(2018 RQ)
22.1,2018-09-07,0.4343056351,168.9448920539,64971197.939957237,40371230.3610623906,85527.359495527,23.7575998599,53143.3751265401,0.2259643771,0.1010543415,0.140407711,0.0627922373,3802050,False,False,(2018 FK3)
27.0,2018-09-07,0.005119562,1.991509618,765875.57053294,475893.012076972,35598.3363953017,9.8884267765,22119.4218562918,0.023661375,0.0105816886,0.0147024923,0.0065751544,3827352,False,False,(2018 RF3)
24.6,2018-09-07,0.0805054298,31.3166121922,12043440.821514526,7483447.1144354188,29950.1611726319,8.3194892146,18609.8654241834,0.0714562102,0.0319561887,0.0444008168,0.0198566489,3829457,False,False,(2018 RC7)
21.0,2018-09-07,0.1603526427,62.3771780103,23988413.796791049,14905709.1464085162,22121.904657391,6.1449735159,13745.6912578105,0.3750075218,0.1677084622,0.2330187988,0.1042091748,2437841,True,False,437841 (1998 HD14)
19.9,2018-09-07,0.2276946598,88.5732226622,34062636.116454626,21165540.6236047988,24387.3828985973,6.7742730274,15153.3713349646,0.6223575734,0.2783267681,0.3867149477,0.1729441822,2481394,True,False,481394 (2006 SF6)
22.4,2018-09-07,0.373528647,145.302643683,55879089.97518189,34721656.445974482,27708.4331417231,7.6967869838,17216.942804089,0.1968067451,0.0880146521,0.122290004,0.0546897524,3373918,False,False,(2007 GU4)
23.9,2018-09-07,0.0950122115,36.9597502735,14213624.464389505,8831936.699824969,20067.9249686765,5.5744236024,12469.4281562312,0.0986370281,0.04411182,0.0612901888,0.0274098057,3384030,False,False,(2007 RZ8)
22.3,2018-09-07,0.0746607041,29.0430138949,11169082.306060267,6940145.9261430046,19674.8729856419,5.465242496,12225.2009393284,0.2060819612,0.0921626549,0.1280533543,0.057267201,3423321,False,False,(2008 PW4)
24.6,2018-09-07,0.0541187719,21.0522022691,8096053.003255853,5030654.0616946514,39255.3077354093,10.9042521487,24391.7216314825,0.0714562102,0.0319561887,0.0444008168,0.0198566489,3827333,False,False,(2018 RN2)
27.8,2018-09-07,0.0011182027,0.4349808503,167280.742148249,103943.4332498762,30219.3739148396,8.3942705319,18777.1437528069,0.016369672,0.0073207399,0.0101716395,0.0045488955,3827354,False,False,(2018 RJ3)
20.7,2018-09-07,0.1633372977,63.5382088053,24434911.827475899,15183150.1575654462,31691.209168711,8.803113658,19691.6849415249,0.4305662442,0.1925550782,0.2675413778,0.1196481415,3836201,False,False,(2018 VL7)
21.7,2018-09-07,0.0704761455,27.4152205995,10543081.252610085,6551166.908725773,27860.9328470746,7.7391480131,17311.7001904503,0.2716689341,0.1214940408,0.1688071972,0.0754928736,3831203,True,False,(2018 TO1)
21.5,2018-09-07,0.3247703391,126.3356619099,48584950.968537717,30189288.6359338146,19281.5204364185,5.355977899,11980.7869622846,0.2978790628,0.1332155667,0.1850934111,0.0827762899,2523632,False,False,523632 (2009 UX17)
24.6,2018-09-08,0.0302240852,11.7571691428,4521458.768618524,2809504.2003786712,47811.7274433469,13.2810354009,29708.3480883396,0.0714562102,0.0319561887,0.0444008168,0.0198566489,3827154,False,False,(2018 RF)
26.4,2018-09-08,0.0257291251,10.0086296639,3849022.311923537,2391671.5613453306,48649.5268832027,13.5137574676,30228.9240791767,0.0311917671,0.0139493823,0.0193816595,0.0086677416,3829491,False,False,(2018 RV7)
23.9,2018-09-08,0.069479578,27.027555842,10393996.87729886,6458530.173529868,55191.3894680933,15.3309415189,34293.7830836605,0.0986370281,0.04411182,0.0612901888,0.0274098057,3827432,False,False,(2018 RZ3)
18.5,2018-09-08,0.2009302746,78.1618768194,30058741.098675102,18677635.6252443276,104060.9595150176,28.9058220875,64659.4334275397,1.1858779086,0.5303407233,0.7368701419,0.3295383456,2163132,True,False,163132 (2002 CU11)
25.4,2018-09-08,0.0113040704,4.3972833856,1691064.854170048,1050778.9751127424,70924.2955880537,19.7011932189,44069.5991113659,0.0494356193,0.022108281,0.0307178602,0.0137374447,3827429,False,False,(2018 RY3)
24.1,2018-09-08,0.0346551488,13.4808528832,5184336.445013056,3221397.2887539328,36204.5158806161,10.0568099668,22496.0782148195,0.0899580388,0.040230458,0.0558973165,0.0249980399,3827175,False,False,(2018 RD1)
21.4,2018-09-08,0.3513738154,136.6844141906,52564774.357613198,32662236.2178022124,47354.2112444101,13.1539475679,29424.0653146169,0.3119176705,0.1394938229,0.1938165949,0.0866774163,3566605,False,False,(2011 KR12)
24.9,2018-09-08,0.4841616785,188.3388929365,72429555.839224795,45005639.059280371,53134.5751121747,14.7596041978,33015.7586301177,0.0622357573,0.0278326768,0.0386714948,0.0172944182,3632080,False,False,(2013 EG68)
24.7,2018-09-08,0.2693901409,104.7927648101,40300191.277639883,25041377.6758130654,35127.7422123232,9.7577061701,21827.0129318739,0.0682401509,0.0305179233,0.0424024508,0.0189629525,3759744,False,False,(2016 SF2)
18.1,2018-09-08,0.2416060042,93.9847356338,36143743.607531054,22458680.8548503852,72112.022088521,20.0311172468,44807.6061693924,1.4257388333,0.6376097899,0.8859127646,0.3961922327,3831069,False,False,(2018 SA3)
23.8,2018-09-08,0.1616498298,62.8817837922,24182470.223942526,15026290.2188218188,17981.2852777583,4.994801466,11172.8713993937,0.1032856481,0.046190746,0.0641787064,0.0287015901,3430305,False,False,(2008 TY3)
27.4,2018-09-08,0.0203807169,7.9280988741,3048911.837313003,1894505.9662973214,32508.967588739,9.0302687746,20199.8082220139,0.0196806745,0.0088014652,0.0122290004,0.0054689752,3828428,False,False,(2018 RF5)
30.6,2018-09-08,0.0011429136,0.4445933904,170977.440154032,106240.4548763616,22505.2932293778,6.2514703415,13983.9140068876,0.0045085821,0.0020162992,0.0028015021,0.0012528698,3827168,False,False,(2018 RW)
19.0,2018-09-08,0.2031797911,79.0369387379,30395263.975604957,18886741.2446121266,52234.6564520806,14.5096267922,32456.5841715719,0.9419763057,0.4212646106,0.5853167591,0.2617616123,2140333,False,False,140333 (2001 TD2)
21.3,2018-09-08,0.3513737546,136.6843905394,52564765.262062702,32662230.5660892076,47354.2066981757,13.153946305,29424.0624897637,0.3266178974,0.1460679643,0.2029508896,0.090762397,2519354,False,False,519354 (2011 KR12)
23.7,2018-09-08,0.436063211,169.628589079,65234127.55096057,40534607.245453066,78106.9530093037,21.6963758359,48532.6231073643,0.1081533507,0.0483676488,0.0672033557,0.0300542543,3288854,False,False,(2005 QB5)
23.9,2018-09-08,0.1616498203,62.8817800967,24182468.802762761,15026289.3357416618,17981.2832880244,4.9948009133,11172.8701630505,0.0986370281,0.04411182,0.0612901888,0.0274098057,2523812,False,False,523812 (2008 TY3)
22.9,2018-09-09,0.1310524345,50.9793970205,19605165.059514515,12182084.677209707,45697.7962082369,12.6938322801,28394.8334272792,0.1563291544,0.0699125232,0.097138403,0.0434416145,3831718,False,False,(2018 TE4)
24.4,2018-09-09,0.0547932937,21.3145912493,8196960.027804419,5093354.7792782222,48627.8393440759,13.5077331511,30215.4482857676,0.0783501764,0.0350392641,0.0486845275,0.0217723826,3827566,False,False,(2018 RO4)
28.5,2018-09-09,0.0058536785,2.2770809365,875697.835264795,544133.403032371,21700.9243541826,6.0280345428,13484.110468853,0.0118587791,0.0053034072,0.0073687014,0.0032953835,3827435,False,False,(2018 RD4)
25.3,2018-09-09,0.0601399428,23.3944377492,8996807.344801836,5590356.8557678968,44821.6392782156,12.4504553551,27850.4235837335,0.0517654482,0.0231502122,0.0321655483,0.0143848705,3829435,False,False,(2018 RC6)
25.2,2018-09-09,0.0365325904,14.2111776656,5465197.709422448,3395916.3858998624,26930.2146830054,7.4806151897,16733.388117893,0.0542050786,0.0242412481,0.0336814639,0.0150628086,3829458,False,False,(2018 RD7)
25.8,2018-09-09,0.3044777872,118.4418592208,45549228.427433264,28302978.1182724832,26692.3112860055,7.4145309128,16585.564198796,0.0411187571,0.0183888672,0.0255500032,0.0114263088,3787617,False,False,(2017 UO2)
22.2,2018-09-09,0.2100609795,81.7137210255,31424675.103313665,19526387.658571977,47621.0616789445,13.2280726886,29589.8757971197,0.2157943048,0.096506147,0.134088323,0.059966121,3827337,False,False,(2018 RZ2)
26.3,2018-09-09,0.0189576549,7.3745277561,2836024.793235063,1762224.0910993494,18571.8622967856,5.158850638,11539.8329921333,0.0326617897,0.0146067964,0.020295089,0.0090762397,3829425,False,False,(2018 RR5)
28.1,2018-09-09,0.0055059812,2.1418266868,823683.059780044,511812.9202668472,39348.0947178716,10.9300263105,24449.375854002,0.0142573883,0.0063760979,0.0088591276,0.0039619223,3830860,False,False,(2018 RV27)
24.9,2018-09-09,0.0015017596,0.5841844844,224660.037412052,139597.2740362376,19193.9005214479,5.3316390337,11926.343354563,0.0622357573,0.0278326768,0.0386714948,0.0172944182,3827152,False,False,(2018 RC)
23.2,2018-09-09,0.2098965027,81.6497395503,31400069.724369249,19511098.5850596762,39327.173415918,10.9242148378,24436.3761705742,0.1361570015,0.0608912622,0.0846040122,0.0378360645,3759248,False,False,(2016 RX17)
21.4,2018-09-09,0.2247221217,87.4169053413,33617950.748200779,20889225.9486535902,71756.7920475854,19.9324422354,44586.8800364566,0.3119176705,0.1394938229,0.1938165949,0.0866774163,3772700,False,False,(2017 FM90)
25.6,2018-09-09,0.0135829657,5.2837736573,2031982.737003059,1262615.5245138542,25452.1605499617,7.0700445972,15814.9827595026,0.0450858206,0.0201629919,0.0280150214,0.0125286985,3829424,False,False,(2018 RO5)
23.4,2018-09-09,0.2617704776,101.8287157864,39160305.877842712,24333085.7323129456,46252.4945342897,12.8479151484,28739.5013954868,0.1241766613,0.0555334912,0.0771597762,0.0345069009,3802401,False,False,(2018 GQ)
26.6,2018-09-10,0.0342900897,13.3388448933,5129724.381228939,3187462.9258757982,24599.3092959619,6.8331414711,15285.0541567048,0.0284472297,0.0127219879,0.0176762835,0.0079050743,3828426,False,False,(2018 RH5)
26.6,2018-09-10,0.0339634799,13.2117936811,5080864.250827813,3157102.6486692994,40139.3701098353,11.1498250305,24941.0436107474,0.0284472297,0.0127219879,0.0176762835,0.0079050743,3829444,False,False,(2018 RJ6)
24.9,2018-09-10,0.0384414143,14.9537101627,5750753.699067541,3573352.6500364258,37320.3918172843,10.3667755048,23189.4401266898,0.0622357573,0.0278326768,0.0386714948,0.0172944182,3829423,False,False,(2018 RQ5)
22.8,2018-09-10,0.0909661756,35.3858423084,13608346.111805972,8455834.1716355336,29270.5962306297,8.1307211752,18187.6101967488,0.1636967205,0.0732073989,0.1017163949,0.0454889547,3830872,False,False,(2018 SA2)
24.6,2018-09-10,0.0284249828,11.0573183092,4252316.881666636,2642267.1867101368,93500.7783504019,25.9724384307,58097.7475255595,0.0714562102,0.0319561887,0.0444008168,0.0198566489,3827176,False,False,(2018 RE1)
22.7,2018-09-10,0.2764436046,107.5365621894,41355374.423282202,25697038.0791383076,23847.657467136,6.6243492964,14818.0069411768,0.1714115092,0.0766575574,0.1065101409,0.0476327831,3731587,False,False,(2015 UG)
23.8,2018-09-10,0.115589401,44.964276989,17291928.18417587,10744705.935012206,34938.4829825763,9.7051341618,21709.4146065903,0.1032856481,0.046190746,0.0641787064,0.0287015901,3781726,False,False,(2017 SH12)
23.9,2018-09-10,0.1382645724,53.7849186636,20684085.527500788,12852494.7686873544,78080.1376455346,21.6889271238,48515.9610831378,0.0986370281,0.04411182,0.0612901888,0.0274098057,3830505,False,False,(2018 SL)
20.9,2018-09-10,0.2713999684,105.5745877076,40600857.190707308,25228202.8109965304,65417.0716974143,18.1714088048,40647.6243555406,0.3926810818,0.1756123185,0.2440006365,0.1091204019,3825831,True,False,(2018 OB1)
26.4,2018-09-10,0.0061664113,2.3987339957,922481.996023931,573203.7325190078,36246.722049292,10.0685339026,22522.3034866837,0.0311917671,0.0139493823,0.0193816595,0.0086677416,3827173,False,False,(2018 RA1)
24.7,2018-09-10,0.0591834997,23.0223813833,8853725.494265639,5501449.9165142582,47068.6136532595,13.0746149037,29246.606078049,0.0682401509,0.0305179233,0.0424024508,0.0189629525,3827341,False,False,(2018 RC3)
24.3,2018-09-10,0.059853584,23.283044176,8953968.67826608,5563738.142708704,33551.2065391218,9.3197795942,20847.4149742671,0.0820427065,0.0366906138,0.0509789586,0.0227984834,3827307,False,False,(2018 RP1)
